Sex,EE_kJH,H2Og,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,TimeOfDay,hour,,
Female,0.324429626,0.27559104,0.553862281,1168,32.5672,15.677,yes water,9:50:09,0.009672073,0.03171305,0.03284743,0.2836187,0.1570857,8/4/21,light,9,,
Female,0.155815435,0.27051444,1.282236025,1168,32.50302,15.677,yes water,9:58:09,0.008321919,0.02337743,0.02967132,0.1157393,0.1484051,8/4/21,light,9,,
Female,0.245079165,0.24528732,1.231415686,1010,32.52158,19.333,yes water,10:02:09,0.007822091,0.01459003,0.04157485,0.1839737,0.2265481,8/4/21,light,10,,
Female,0.425143369,0.2546862,1.01434322,1155,32.48622,17.77,yes water,10:14:09,0.01189239,0.03257729,0.03593491,0.3342764,0.339071,8/4/21,light,10,,
Female,0.1992221,0.23761998,1.430782839,1010,32.60992,19.333,yes water,10:18:09,0.01151001,0.01843832,0.04368856,0.14358,0.2054318,8/4/21,light,10,,
Female,0.281328837,0.25733934,1.154800745,1155,32.49279,17.77,yes water,10:22:09,0.008978127,0.01502019,0.03911678,0.2146146,0.2478371,8/4/21,light,10,,
Female,0.289151633,0.25518384,1.05880391,1155,32.44973,17.77,yes water,10:30:09,0.01123577,0.03139188,0.1863789,0.2251636,0.2384041,8/4/21,light,10,,
Female,0.18330631,0.2453442,1.098797387,1168,32.57212,15.677,yes water,10:34:09,0.00810334,0.01551793,0.1133037,0.1415169,0.1554984,8/4/21,light,10,,
Female,0.175333996,0.27131028,1.246140116,1168,32.59013,15.677,yes water,10:50:09,0.009329724,0.01394013,0.04510421,0.1312151,0.1635124,8/4/21,light,10,,
Female,0.223339852,0.23861124,1.147471141,1155,32.44395,17.77,yes water,10:58:09,0.008305047,0.01638041,0.04255266,0.1706422,0.195807,8/4/21,light,10,,
Female,0.27671511,0.23961438,1.113259561,1010,32.51324,19.333,yes water,11:14:09,0.008846491,0.03032539,0.02026259,0.2129701,0.237091,8/4/21,light,11,,
Female,0.271747339,0.22693008,1.019299553,1010,32.48795,19.333,yes water,11:22:09,0.009083914,0.02299085,0.4099719,0.213435,0.2175542,8/4/21,light,11,,
Female,0.573400974,0.20248338,0.90855386,1168,32.55855,15.677,yes water,11:30:09,0.04686879,0.04876189,0.02722648,0.4615121,0.4193086,8/4/21,light,11,,
Female,0.560955704,0.17277954,0.885543832,1155,32.5351,17.77,yes water,11:34:09,0.03493395,0.04138058,0.0247351,0.4538305,0.4018868,8/4/21,light,11,,
Female,0.264992615,0.21058386,1.106771045,1010,32.40754,19.333,yes water,11:50:09,0.009714505,0.01571694,0.03005366,0.2042314,0.2260374,8/4/21,light,11,,
Female,0.23848419,0.24505272,1.01551923,1168,32.51615,15.677,yes water,11:54:09,0.01106314,0.01546132,0.1344965,0.1874642,0.1903735,8/4/21,light,11,,
Female,0.316999941,0.19637814,1.083974646,1155,32.47257,17.77,yes water,11:58:09,0.00882956,0.01277766,0.02979853,0.2455122,0.266129,8/4/21,light,11,,
Female,0.248952761,0.2129376,1.012682411,1010,32.39149,19.333,yes water,12:02:09,0.009380802,0.01192355,0.01745506,0.1958145,0.1982979,8/4/21,light,12,,
Female,0.171872934,0.23864214,1.1785011,1168,32.3844,15.677,yes water,12:18:09,0.008987767,0.008507002,0.03558374,0.1304597,0.1537469,8/4/21,light,12,,
Female,0.246221406,0.20491524,1.120143218,1010,32.43295,19.333,yes water,12:22:09,0.00980354,0.02167363,0.1833436,0.1892225,0.2119563,8/4/21,light,12,,
Female,0.256322451,0.17894358,1.099302203,1155,32.47342,17.77,yes water,12:30:09,0.01230806,0.01885195,0.1681962,0.1978657,0.2175142,8/4/21,light,12,,
Female,0.230041948,0.19107324,1.175204968,1010,32.46225,19.333,yes water,12:38:09,0.00856196,0.02204444,0.3277394,0.1747342,0.2053485,8/4/21,light,12,,
Female,0.254285556,0.20597142,1.011395279,1168,32.42487,15.677,yes water,12:50:09,0.01208911,0.01456183,0.01730909,0.2000653,0.2023451,8/4/21,light,12,,
Female,0.242913404,0.17562042,1.245837346,1010,32.3115,19.333,yes water,13:00:10,0.009666973,0.0184353,0.02702919,0.1818011,0.2264946,8/4/21,light,1,,
Female,0.17901319,0.20991528,1.173209401,1168,32.34089,15.677,yes water,13:08:10,0.01102311,0.01439975,0.02069246,0.1360313,0.1595932,8/4/21,light,1,,
Female,0.318340705,0.15782202,0.961107002,1155,32.4049,17.77,yes water,13:16:10,0.007360475,0.01376058,0.02148008,0.2532461,0.2433966,8/4/21,light,1,,
Female,0.170326702,0.19063266,1.235763257,1168,32.48287,15.677,yes water,13:20:10,0.009183121,0.01421109,0.03369782,0.1277434,0.1578606,8/4/21,light,1,,
Female,0.161790065,0.1920873,1.093851094,1168,32.41684,15.677,yes water,13:28:10,0.009933085,0.01836271,0.02925653,0.1250385,0.1367735,8/4/21,light,1,,
Female,0.219423015,0.16733088,1.192921303,1010,32.3855,19.333,yes water,13:32:10,0.007320805,0.01526101,0.02109105,0.1660475,0.1980816,8/4/21,light,1,,
Female,0.344682147,0.14532726,0.890802153,1155,32.3981,17.77,yes water,13:44:10,0.008775958,0.0188225,0.02262635,0.2785293,0.2481145,8/4/21,light,1,,
Female,0.26028894,0.158694,0.949110687,1010,32.41349,19.333,yes water,13:48:10,0.009461476,0.01245318,0.02942739,0.2076153,0.1970499,8/4/21,light,1,,
Female,0.28320975,0.13885386,1.073418804,1155,32.41484,17.77,yes water,13:52:10,0.01271999,0.01496295,0.02676544,0.2198415,0.235982,8/4/21,light,1,,
Female,0.279291012,0.13869048,0.995580976,1155,32.44977,17.77,yes water,14:00:10,0.007864555,0.01975132,0.01858511,0.2205012,0.2195268,8/4/21,light,2,,
Female,0.195661752,0.17501958,0.889358172,1168,32.38855,15.677,yes water,14:04:10,0.01142095,0.01484472,0.03700159,0.1581608,0.1406616,8/4/21,light,2,,
Female,0.167126442,0.17273994,1.221114796,1168,32.40615,15.677,yes water,14:20:10,0.01017486,0.01276935,0.02489196,0.125727,0.1535271,8/4/21,light,2,,
Female,0.530265636,0.1347579,1.060662753,1155,32.41955,17.77,yes water,14:28:10,0.01668775,0.01959114,0.02751364,0.4127541,0.4377929,8/4/21,light,2,,
Female,0.348242253,0.1491786,1.031196024,1010,32.38252,19.333,yes water,14:44:10,0.01079651,0.02316957,0.1332492,0.2728072,0.2813177,8/4/21,light,2,,
Female,0.423673661,0.16836972,1.05840428,1010,32.41582,19.333,yes water,14:52:10,0.01527102,0.01616333,0.036078,0.329945,0.3492152,8/4/21,light,2,,
Female,0.271640971,0.1671255,1.110734504,1168,32.42588,15.677,yes water,15:00:10,0.009411807,0.01616227,0.09360796,0.2091778,0.232341,8/4/21,light,3,,
Female,0.300513592,0.12644298,1.066587392,1155,32.5088,17.77,yes water,15:04:10,0.008978491,0.01191515,0.04170278,0.2336178,0.2491738,8/4/21,light,3,,
Female,0.249979815,0.153372,1.247941932,1010,32.39518,19.333,yes water,15:20:10,0.00835254,0.02349881,0.02723011,0.1870079,0.233375,8/4/21,light,3,,
Female,0.163293312,0.16351224,1.25377488,1168,32.4911,15.677,yes water,15:24:10,0.007723724,0.02079633,0.03532653,0.1220105,0.1529737,8/4/21,light,3,,
Female,0.27193515,0.1211265,1.061054362,1155,32.48567,17.77,yes water,15:28:10,0.009529276,0.02178568,0.0309015,0.211654,0.2245764,8/4/21,light,3,,
Female,0.267740666,0.14618532,1.054909602,1010,32.38834,19.333,yes water,15:32:10,0.008047466,0.01571124,0.009801692,0.2086666,0.2201244,8/4/21,light,3,,
Female,0.142433365,0.16192812,1.364530055,1168,32.48725,15.677,yes water,15:48:10,0.01060144,0.02194693,0.1430954,0.1040323,0.1419552,8/4/21,light,3,,
Female,0.241502141,0.13539558,1.049283379,1010,32.46257,19.333,yes water,15:52:10,0.01142074,0.01825725,0.01898314,0.1884469,0.1977342,8/4/21,light,3,,
Female,0.278381352,0.1175799,1.08247752,1155,32.34764,17.77,yes water,16:00:10,0.01049101,0.01760598,0.02122267,0.2156721,0.2334602,8/4/21,light,4,,
Female,0.471864959,0.13893144,0.973871658,1010,32.49113,19.333,yes water,16:08:10,0.05104332,0.04076597,0.1291648,0.3743215,0.3645411,8/4/21,light,4,,
Female,0.157856073,0.15625608,1.221869333,1168,32.43763,15.677,yes water,16:20:10,0.01085753,0.02468597,0.05053639,0.1187343,0.1450778,8/4/21,light,4,,
Female,0.281853848,0.13083114,1.096150313,1010,32.43562,19.333,yes water,16:30:11,0.01307408,0.01153757,0.02001484,0.2177216,0.2386556,8/4/21,light,4,,
Female,0.375239293,0.15725088,1.020278535,1168,32.4318,15.677,yes water,16:38:11,0.01035936,0.01779264,0.04475713,0.2946564,0.3006316,8/4/21,light,4,,
Female,0.28953539,0.10964874,1.089231606,1155,32.41095,17.77,yes water,16:46:11,0.007505625,0.0171552,0.02575613,0.2239879,0.2439747,8/4/21,light,4,,
Female,0.191285897,0.15817122,1.076416355,1168,32.4381,15.677,yes water,16:50:11,0.01232276,0.02189396,0.0565085,0.1483897,0.1597291,8/4/21,light,4,,
Female,0.17341682,0.15396534,1.240337825,1168,32.45932,15.677,yes water,16:58:11,0.01139074,0.01263917,0.03516395,0.1299371,0.1611659,8/4/21,light,4,,
Female,0.29044178,0.124761,0.996662165,1010,32.46525,19.333,yes water,17:02:11,0.00888281,0.01544646,0.01491365,0.2292504,0.2284852,8/4/21,light,5,,
Female,0.292008384,0.10611246,1.010197785,1155,32.48572,17.77,yes water,17:14:11,0.01071419,0.02014664,0.02253135,0.2298048,0.2321483,8/4/21,light,5,,
Female,0.329771972,0.12427794,1.065531531,1010,32.46307,19.333,yes water,17:18:11,0.009207699,0.01242395,0.03235079,0.2564216,0.2732253,8/4/21,light,5,,
Female,0.575333705,0.10703928,1.005482483,1155,32.38089,17.77,yes water,17:22:11,0.01791954,0.02110932,0.02323427,0.4532435,0.4557284,8/4/21,light,5,,
Female,0.506189333,0.11390346,1.01759363,1155,32.36454,17.77,yes water,17:30:11,0.01850577,0.03132727,0.03195166,0.3977178,0.4047151,8/4/21,light,5,,
Female,0.199148296,0.1476309,1.057219456,1168,32.42515,15.677,yes water,17:34:11,0.01252726,0.01986484,0.02991257,0.1551308,0.1640073,8/4/21,light,5,,
Female,0.175977064,0.14659308,1.147074988,1168,32.42755,15.677,yes water,17:50:11,0.01308755,0.03178959,0.0293065,0.1344661,0.1542427,8/4/21,light,5,,
Female,0.259503685,0.10659222,1.026515222,1155,32.45997,17.77,yes water,17:58:11,0.007227614,0.01245514,0.01929685,0.2034982,0.208894,8/4/21,light,5,,
Female,0.276544883,0.118338,1.067010444,1010,32.42274,19.333,yes water,18:14:11,0.008961184,0.0206878,0.03393232,0.214965,0.2293699,8/4/21,light,6,,
Female,0.248644189,0.11807682,1.213979419,1010,32.48087,19.333,yes water,18:22:11,0.009507771,0.01352794,0.03035399,0.1873311,0.2274161,8/4/21,light,6,,
Female,0.341004294,0.14404722,1.129583442,1168,32.41037,15.677,yes water,18:30:11,0.01954913,0.02541217,0.02046758,0.2615365,0.2954273,8/4/21,light,6,,
Female,0.297137321,0.1000803,1.056335978,1155,32.38903,17.77,yes water,18:34:11,0.007566032,0.02355395,0.0432071,0.2315057,0.2445478,8/4/21,light,6,,
Female,0.37806966,0.14877576,1.041681684,1010,32.45545,19.333,yes water,18:50:11,0.0100234,0.01343947,0.03254713,0.2954991,0.307816,8/4/21,light,6,,
Female,0.208585978,0.14230902,1.037765023,1168,32.43585,15.677,yes water,18:54:11,0.01306842,0.01520035,0.03352455,0.1631695,0.1693316,8/4/21,light,6,,
Female,0.300532586,0.0994599,1.124241741,1155,32.41575,17.77,yes water,18:58:11,0.01031379,0.02162916,0.02246552,0.230759,0.2594289,8/4/21,light,6,,
Female,0.25951528,0.14632332,1.062859166,1010,32.40035,19.333,yes water,19:02:11,0.009911125,0.01557252,0.02937507,0.2019085,0.2146003,8/4/21,light,7,,
Female,0.211276426,0.143853,1.005042113,1168,32.44385,15.677,yes water,19:18:11,0.01010133,0.02733753,0.03281394,0.166458,0.1672973,8/4/21,light,7,,
Female,0.587603022,0.15701016,0.97445579,1010,32.39492,19.333,yes water,19:22:11,0.03792689,0.03994925,0.05255955,0.4660743,0.4541688,8/4/21,light,7,,
Female,0.35163168,0.11008494,1.08305022,1155,32.45325,17.77,yes water,19:30:11,0.01019954,0.01583993,0.02574279,0.2723882,0.2950101,8/4/21,light,7,,
Female,0.322956657,0.14834988,1.048220121,1010,32.43237,19.333,yes water,19:38:11,0.01052337,0.02127787,0.01540141,0.2520649,0.2642195,8/4/21,light,7,,
Female,0.194773234,0.14622582,1.184799453,1168,32.40118,15.677,yes water,19:50:11,0.01075552,0.01875046,0.02977879,0.147646,0.1749309,8/4/21,light,7,,
Female,0.676832975,0.057634734,0.854846374,1010,21.52702,19.333,yes water,6:00:08,0.01539175,0.01553089,0.01850937,0.5513834,0.4713481,8/4/21,T1,6,,
Female,0.991248881,0.09619428,0.880993856,1168,21.57062,15.677,yes water,6:08:08,0.05875921,0.09953568,0.01776383,0.802772,0.7072372,8/4/21,T1,6,,
Female,0.607602329,0.040022484,0.880606614,1155,21.5164,17.77,yes water,6:16:08,0.01110317,0.01910359,0.0169723,0.4921152,0.4333599,8/4/21,T1,6,,
Female,0.769745778,0.09402642,0.894412182,1168,21.50969,15.677,yes water,6:20:08,0.0180179,0.0327813,0.02580524,0.6215092,0.5558854,8/4/21,T1,6,,
Female,1.246697188,0.09584286,0.863574686,1168,21.9948,15.677,yes water,6:28:08,0.03159029,0.04637423,0.03002538,1.013622,0.8753383,8/4/21,T1,6,,
Female,0.561272847,0.05299683,0.852092323,1010,22.1904,19.333,yes water,6:32:08,0.009484588,0.02027099,0.01849614,0.4575273,0.3898555,8/4/21,T1,6,,
Female,0.661186501,0.046059822,0.861927944,1155,22.91323,17.77,yes water,6:44:08,0.01528823,0.02722156,0.01180333,0.537775,0.4635233,8/4/21,T1,6,,
Female,0.481340862,0.05848605,0.905830979,1010,23.17607,19.333,yes water,6:48:08,0.009339956,0.01558143,0.01122991,0.3876519,0.3511471,8/4/21,T1,6,,
Female,0.559716778,0.050363712,0.901177083,1155,23.49348,17.77,yes water,6:52:08,0.01046549,0.02002199,0.02509315,0.4512425,0.4066494,8/4/21,T1,6,,
Female,0.579793448,0.055352244,0.898419173,1155,23.91124,17.77,yes water,7:00:08,0.01337944,0.01546574,0.01291745,0.4677172,0.4202061,8/4/21,T1,7,,
Female,0.902353263,0.11933478,0.91262795,1168,24.23088,15.677,yes water,7:04:08,0.04558299,0.06613052,0.03156042,0.7256142,0.6622158,8/4/21,T1,7,,
Female,0.500437537,0.1260687,0.895524147,1168,25.1327,15.677,yes water,7:20:08,0.01132908,0.01719914,0.01359059,0.4039632,0.3617588,8/4/21,T1,7,,
Female,0.572139241,0.08084532,0.899865624,1155,25.68617,17.77,yes water,7:28:08,0.01505262,0.02493336,0.02069083,0.461393,0.4151917,8/4/21,T1,7,,
Female,0.446673948,0.09319242,0.878590767,1010,26.57603,19.333,yes water,7:44:08,0.01041322,0.02207334,0.02450896,0.3619387,0.317996,8/4/21,T1,7,,
Female,0.5048725,0.10167288,0.805189164,1010,27.10943,19.333,yes water,7:52:08,0.01034593,0.01827627,0.02337142,0.4159707,0.3349351,8/4/21,T1,7,,
Female,0.55754895,0.16884732,0.933800652,1168,27.69792,15.677,yes water,8:00:08,0.01206002,0.02277518,0.03638816,0.446234,0.4166936,8/4/21,T1,8,,
Female,0.431156059,0.12227352,0.999789759,1155,27.82087,17.77,yes water,8:04:08,0.01439487,0.02446708,0.02870422,0.3400852,0.3400137,8/4/21,T1,8,,
Female,0.393447678,0.13383102,0.916778369,1010,28.82488,19.333,yes water,8:20:08,0.009246433,0.01599653,0.02282291,0.3160921,0.2897864,8/4/21,T1,8,,
Female,0.319243117,0.19016286,0.955326009,1168,29.0641,15.677,yes water,8:24:08,0.01423138,0.02256253,0.1289162,0.2542889,0.2429288,8/4/21,T1,8,,
Female,0.369256435,0.1603629,1.029006179,1155,29.39147,17.77,yes water,8:28:08,0.0104216,0.02183353,0.02571629,0.2894073,0.2978019,8/4/21,T1,8,,
Female,0.31746263,0.1516458,0.921405367,1010,29.58835,19.333,yes water,8:32:08,0.01052868,0.01064452,0.02650962,0.2547833,0.2347587,8/4/21,T1,8,,
Female,0.258584482,0.2165895,1.034634543,1168,30.56377,15.677,yes water,8:48:08,0.01117128,0.01414825,0.02859295,0.2024193,0.20943,8/4/21,T1,8,,
Female,0.444734385,0.19203114,1.04746925,1010,30.83247,19.333,yes water,8:52:08,0.03777584,0.02675165,0.1574334,0.3471679,0.3636477,8/4/21,T1,8,,
Female,0.328781646,0.13754706,1.13946824,1010,32.31398,19.333,yes water,20:00:12,0.009758711,0.02059253,0.02584636,0.2516322,0.2867269,8/4/21,T2,8,,
Female,0.612006242,0.1653342,1.131339053,1168,32.42535,15.677,yes water,20:08:12,0.07583147,0.1233933,0.06300214,0.4692085,0.5308339,8/4/21,T2,8,,
Female,0.51643973,0.10497318,1.023307896,1155,32.44579,17.77,yes water,20:16:12,0.01621461,0.0381102,0.03785953,0.4052661,0.414712,8/4/21,T2,8,,
Female,0.440875597,0.17769198,0.996149176,1168,32.41385,15.677,yes water,20:20:12,0.04230243,0.02669685,0.1780936,0.3480294,0.3466892,8/4/21,T2,8,,
Female,0.365717102,0.17903124,0.947831514,1168,31.17619,15.677,yes water,20:28:12,0.009499596,0.03078848,0.02903643,0.2917911,0.2765688,8/4/21,T2,8,,
Female,0.752981353,0.13677822,0.97643889,1010,30.1763,19.333,yes water,20:32:12,0.06418263,0.09239781,0.04898812,0.596988,0.5829223,8/4/21,T2,8,,
Female,0.950523821,0.055468614,0.957907083,1155,28.1706,17.77,yes water,20:44:12,0.07467969,0.1262549,0.05289749,0.756695,0.7248435,8/4/21,T2,8,,
Female,0.695714261,0.06947556,0.954467817,1010,27.36345,19.333,yes water,20:48:12,0.01634541,0.02365913,0.03092356,0.5542673,0.5290303,8/4/21,T2,8,,
Female,0.677848673,0.015313626,0.950807433,1155,26.75978,17.77,yes water,20:52:12,0.03443146,0.03656011,0.01993543,0.5404719,0.5138847,8/4/21,T2,8,,
Female,1.02695055,0.02587206,0.881559957,1010,21.19682,19.131,yes water,0:02:13,0.05925825,0.0671965,0.02896753,0.8315794,0.7330871,8/5/21,dark,12,,
Female,1.008932073,0.015380136,0.889905755,1155,21.2596,18.063,yes water,0:14:13,0.03115428,0.04745505,0.01686238,0.8154577,0.7256805,8/5/21,dark,12,,
Female,0.783102827,0.042744072,0.903334686,1010,21.27287,19.131,yes water,0:18:13,0.01291251,0.02125315,0.0149735,0.6310309,0.5700321,8/5/21,dark,12,,
Female,0.861873169,0.014755824,0.934077247,1155,21.29323,18.063,yes water,0:22:13,0.013366,0.02093247,0.01084085,0.6897573,0.6442866,8/5/21,dark,12,,
Female,0.694395682,0.013913934,0.91717951,1155,21.26579,18.063,yes water,0:30:13,0.01256283,0.01544648,0.01417552,0.5578209,0.5116219,8/5/21,dark,12,,
Female,0.969333114,0.47171442,0.899828888,1168,21.23072,15.496,yes water,0:34:13,0.01864934,0.02206163,0.06029529,0.7817104,0.7034056,8/5/21,dark,12,,
Female,1.075860807,0.47863122,0.870978377,1168,21.45377,15.496,yes water,0:50:13,0.04435913,0.04459607,0.4266139,0.8732637,0.7605938,8/5/21,dark,12,,
Female,0.894246121,0.013812708,0.940502437,1155,21.40104,18.063,yes water,0:58:13,0.01348676,0.0283247,0.01730361,0.7146444,0.6721248,8/5/21,dark,12,,
Female,0.791261561,0.047357274,0.950459507,1010,21.41315,19.131,yes water,1:14:13,0.01485912,0.02707068,0.02412752,0.6309485,0.599691,8/5/21,dark,1,,
Female,0.746569892,0.046102794,0.7947577,1010,21.36953,19.131,yes water,1:22:13,0.04072995,0.03217297,0.02666997,0.6165805,0.4900321,8/5/21,dark,1,,
Female,0.985049656,0.019055604,0.915672288,1155,21.42642,18.063,yes water,1:34:13,0.01155837,0.02721397,0.02849451,0.7915749,0.7248232,8/5/21,dark,1,,
Female,1.124504785,0.05390337,0.899288401,1010,21.45845,19.131,yes water,1:50:13,0.0178553,0.02450385,0.02478433,0.9069571,0.815616,8/5/21,dark,1,,
Female,0.753132169,0.020464398,0.886377078,1155,21.37472,18.063,yes water,1:58:13,0.0140584,0.04764337,0.01227239,0.6091931,0.5399748,8/5/21,dark,1,,
Female,0.683817048,0.045509586,0.904380423,1010,21.44954,19.131,yes water,2:02:13,0.01265235,0.02325306,0.02058452,0.5508966,0.4982201,8/5/21,dark,2,,
Female,0.595632387,0.046822536,0.9352988,1010,21.40417,19.131,yes water,2:22:13,0.01191586,0.01672719,0.01810315,0.4765553,0.4457216,8/5/21,dark,2,,
Female,1.107392132,0.027309468,0.963827805,1155,21.39062,18.063,yes water,2:30:13,0.02861993,0.03316171,0.0196803,0.8804221,0.8485753,8/5/21,dark,2,,
Female,0.872427489,0.05030676,0.924588119,1010,21.46582,19.131,yes water,2:38:13,0.01310849,0.01152039,0.009422181,0.6996802,0.646916,8/5/21,dark,2,,
Female,0.65899683,0.05240085,0.931205462,1010,21.44015,19.131,yes water,3:00:14,0.01049893,0.01150332,0.02108573,0.5277323,0.4914272,8/5/21,dark,3,,
Female,0.867318812,0.032529258,0.909928128,1155,21.49095,18.063,yes water,3:16:14,0.009690975,0.01521483,0.03123561,0.6978627,0.6350049,8/5/21,dark,3,,
Female,0.743027165,0.055534224,0.973307666,1010,21.42005,19.131,yes water,3:32:14,0.01474993,0.01861916,0.03073972,0.5895026,0.5737674,8/5/21,dark,3,,
Female,0.877295208,0.038938848,0.939808978,1155,21.48887,18.063,yes water,3:44:14,0.01183806,0.02082361,0.01293184,0.7012059,0.6589996,8/5/21,dark,3,,
Female,0.712644062,0.058528728,0.892034738,1010,21.3905,19.131,yes water,3:48:14,0.01343732,0.01833423,0.01816215,0.5757111,0.5135543,8/5/21,dark,3,,
Female,0.882434025,0.038602056,0.895416571,1155,21.4249,18.063,yes water,3:52:14,0.04719487,0.06428933,0.0220371,0.7123356,0.6378371,8/5/21,dark,3,,
Female,0.961275219,0.04072479,0.879933729,1155,21.51757,18.063,yes water,4:00:14,0.03922053,0.06067007,0.01308949,0.7786833,0.6851897,8/5/21,dark,4,,
Female,0.772245921,0.044964534,0.894246822,1155,21.54415,18.063,yes water,4:28:14,0.01369431,0.02064893,0.02822327,0.623551,0.5576085,8/5/21,dark,4,,
Female,0.805548478,0.07563018,0.877698587,1010,21.40115,19.131,yes water,4:44:14,0.01852409,0.02686215,0.02157605,0.6528649,0.5730186,8/5/21,dark,4,,
Female,0.706200683,0.0743235,0.909345753,1010,21.46745,19.131,yes water,4:52:14,0.01078549,0.02135426,0.03611895,0.5682977,0.5167791,8/5/21,dark,4,,
Female,1.079522901,0.04969311,0.879731607,1155,21.53932,18.063,yes water,5:04:14,0.04014788,0.0446205,0.01819877,0.8745099,0.769334,8/5/21,dark,5,,
Female,0.603890362,0.06835068,0.811917407,1010,21.45887,19.131,yes water,5:20:14,0.01481549,0.01914921,0.01893602,0.4967876,0.4033505,8/5/21,dark,5,,
Female,0.814408886,0.056614872,1.000364625,1155,21.42462,18.063,yes water,5:28:14,0.02605035,0.04286782,0.01703165,0.6423046,0.6425388,8/5/21,dark,5,,
